t`s`float	v(vrow,vg)`V`float	v(vg,vcol)`V`float	par(abs(i(vsrc))`Params`float	v(vg)`V`float	v(vrow)`V`float	v(vcol)`V`float
8.28013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.28113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.28213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.28313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.28413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.28513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.28613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.28713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.28813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.28913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.29013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.29113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.29213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.29313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.29413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.29513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.29613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.29713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.29813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.29913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.30013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.30113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.30213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.30313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.30413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.30513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.30613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.30713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.30813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.30913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.31013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.31113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.31213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.31313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.31413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.31513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.31613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.31713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.31813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.31913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.32013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.32113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.32213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.32313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.32413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.32513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.32613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.32713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.32813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.32913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.33013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.33113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.33213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.33313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.33413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.33513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.33613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.33713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.33813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.33913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.34013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.34113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.34213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.34313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.34413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.34513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.34613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.34713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.34813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.34913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.35013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.35113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.35213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.35313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.35413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.35513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.35613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.35713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.35813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.35913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.36013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.36113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.36213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.36313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.36413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.36513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.36613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.36713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.36813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.36913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.37013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.37113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.37213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.37313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.37413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.37513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.37613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.37713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.37813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.37913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.38013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.38113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.38213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.38313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.38413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.38513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.38613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.38713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.38813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.38913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.39013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.39113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.39213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.39313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.39413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.39513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.39613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.39713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.39813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.39913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.40013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.40113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.40213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.40313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.40413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.40513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.40613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.40713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.40813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.40913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.41013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.41113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.41213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.41313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.41413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.41513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.41613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.41713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.41813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.41913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.42013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.42113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.42213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.42313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.42413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.42513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.42613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.42713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.42813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.42913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.43013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.43113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.43213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.43313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.43413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.43513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.43613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.43713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.43813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.43913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.44013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.44113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.44213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.44313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.44413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.44513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.44613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.44713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.44813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.44913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.45013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.45113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.45213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.45313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.45413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.45513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.45613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.45713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.45813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.45913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.46013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.46113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.46213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.46313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.46413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.46513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.46613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.46713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.46813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.46913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.47013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.47113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.47213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.47313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.47413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.47513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.47613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.47713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.47813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.47913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.48013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.48113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.48213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.48313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.48413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.48513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.48613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.48713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.48813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.48913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.49013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.49113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.49213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.49313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.49413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.49513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.49613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.49713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.49813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.49913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.50013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.50113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.50213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.50313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.50413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.50513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.50613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.50713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.50813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.50913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.51013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.51113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.51213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.51313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.51413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.51513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.51613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.51713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.51813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.51913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.52013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.52113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.52213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.52313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.52413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.52513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.52613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.52713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.52813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.52913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.53013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.53113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.53213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.53313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.53413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.53513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.53613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.53713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.53813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.53913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.54013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.54113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.54213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.54313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.54413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.54513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.54613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.54713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.54813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.54913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.55013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.55113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.55213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.55313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.55413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.55513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.55613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.55713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.55813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.55913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.56013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.56113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.56213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.56313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.56413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.56513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.56613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.56713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.56813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.56913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.57013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.57113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.57213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.57313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.57413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.57513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.57613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.57713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.57813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.57913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.58013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.58113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.58213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.58313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.58413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.58513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.58613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.58713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.58813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.58913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.59013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.59113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.59213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.59313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.59413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.59513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.59613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.59713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.59813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.59913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.60013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.60113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.60213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.60313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.60413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.60513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.60613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.60713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.60813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.60913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.61013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.61113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.61213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.61313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.61413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.61513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.61613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.61713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.61813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.61913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.62013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.62113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.62213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.62313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.62413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.62513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.62613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.62713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.62813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.62913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.63013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.63113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.63213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.63313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.63413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.63513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.63613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.63713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.63813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.63913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.64013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.64113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.64213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.64313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.64413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.64513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.64613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.64713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.64813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.64913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.65013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.65113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.65213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.65313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.65413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.65513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.65613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.65713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.65813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.65913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.66013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.66113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.66213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.66313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.66413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.66513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.66613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.66713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.66813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.66913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.67013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.67113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.67213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.67313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.67413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.67513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.67613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.67713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.67813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.67913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.68013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.68113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.68213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.68313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.68413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.68513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.68613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.68713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.68813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.68913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.69013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.69113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.69213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.69313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.69413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.69513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.69613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.69713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.69813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.69913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.70013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.70113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.70213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.70313	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.70413	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.70513	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.70613	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.70713	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.70813	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.70913	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.71013	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.71113	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.71213	0.444444	0.0444444	0	0.5	0.944444	0.455556
8.71313	0.444444	0.0444444	0	0.5	0.944444	0.455556
